"source_type","record_id","title","category","publish_date","url","document_url","venue","location","content"
"document","doc-624","sept2015financials[1]","Published document","2019-05-16","https://esterotoday.com/sept2015financials1/","https://esterotoday.com/wp-content/uploads/2019/05/sept2015financials1.pdf","","","sept2015financials[1] sept2015financials[1]"
"document","doc-623","ECCLReportAug2015[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportaug20151/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportAug20151.pdf","","","ECCLReportAug2015[1] ECCLReportAug2015[1]"
"document","doc-622","aug2015financials[1]","Published document","2019-05-16","https://esterotoday.com/aug2015financials1/","https://esterotoday.com/wp-content/uploads/2019/05/aug2015financials1.pdf","","","aug2015financials[1] aug2015financials[1]"
"document","doc-621","ECCLReportJuly2015[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportjuly20151/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportJuly20151.pdf","","","ECCLReportJuly2015[1] ECCLReportJuly2015[1]"
"document","doc-620","June2015financials-1[1]","Published document","2019-05-16","https://esterotoday.com/june2015financials-11/","https://esterotoday.com/wp-content/uploads/2019/05/June2015financials-11.pdf","","","June2015financials-1[1] June2015financials-1[1]"
"document","doc-619","The-ECCL-Report-June-2015-[1]","Published document","2019-05-16","https://esterotoday.com/the-eccl-report-june-2015-1/","https://esterotoday.com/wp-content/uploads/2019/05/The-ECCL-Report-June-2015-1.pdf","","","The-ECCL-Report-June-2015-[1] The-ECCL-Report-June-2015-[1]"
"document","doc-618","June2015financials[1]","Published document","2019-05-16","https://esterotoday.com/june2015financials1/","https://esterotoday.com/wp-content/uploads/2019/05/June2015financials1.pdf","","","June2015financials[1] June2015financials[1]"
"document","doc-617","ECCLReportMay2015[1]","Published document","2019-05-16","https://esterotoday.com/ecclreportmay20151/","https://esterotoday.com/wp-content/uploads/2019/05/ECCLReportMay20151.pdf","","","ECCLReportMay2015[1] ECCLReportMay2015[1]"
"document","doc-616","may2015financials[1]","Published document","2019-05-16","https://esterotoday.com/may2015financials1/","https://esterotoday.com/wp-content/uploads/2019/05/may2015financials1.pdf","","","may2015financials[1] may2015financials[1]"
"document","doc-615","april2015financials[1]","Published document","2019-05-16","https://esterotoday.com/april2015financials1/","https://esterotoday.com/wp-content/uploads/2019/05/april2015financials1.pdf","","","april2015financials[1] april2015financials[1]"
"document","doc-614","financials-1[1]","Published document","2019-05-16","https://esterotoday.com/financials-11/","https://esterotoday.com/wp-content/uploads/2019/05/financials-11.pdf","","","financials-1[1] financials-1[1]"
"document","doc-613","feb2015financials[1]","Published document","2019-05-16","https://esterotoday.com/feb2015financials1/","https://esterotoday.com/wp-content/uploads/2019/05/feb2015financials1.pdf","","","feb2015financials[1] feb2015financials[1]"
"document","doc-612","ExeSumJan2015[1]","Published document","2019-05-16","https://esterotoday.com/exesumjan20151/","https://esterotoday.com/wp-content/uploads/2019/05/ExeSumJan20151.pdf","","","ExeSumJan2015[1] ExeSumJan2015[1]"
"document","doc-611","Jan2015financials[1]","Published document","2019-05-16","https://esterotoday.com/jan2015financials1/","https://esterotoday.com/wp-content/uploads/2019/05/Jan2015financials1.pdf","","","Jan2015financials[1] Jan2015financials[1]"
"document","doc-610","ExeSumDec2014[1]","Published document","2019-05-16","https://esterotoday.com/exesumdec20141/","https://esterotoday.com/wp-content/uploads/2019/05/ExeSumDec20141.pdf","","","ExeSumDec2014[1] ExeSumDec2014[1]"
"document","doc-609","financials[1]","Published document","2019-05-16","https://esterotoday.com/financials1/","https://esterotoday.com/wp-content/uploads/2019/05/financials1.pdf","","","financials[1] financials[1]"
"document","doc-608","ExeSumNov2014[1]","Published document","2019-05-16","https://esterotoday.com/exesumnov20141/","https://esterotoday.com/wp-content/uploads/2019/05/ExeSumNov20141.pdf","","","ExeSumNov2014[1] ExeSumNov2014[1]"
"document","doc-607","Nov2014financials[1]","Published document","2019-05-16","https://esterotoday.com/nov2014financials1/","https://esterotoday.com/wp-content/uploads/2019/05/Nov2014financials1.pdf","","","Nov2014financials[1] Nov2014financials[1]"
"document","doc-606","ExeSumOct2014[1]","Published document","2019-05-16","https://esterotoday.com/exesumoct20141/","https://esterotoday.com/wp-content/uploads/2019/05/ExeSumOct20141.pdf","","","ExeSumOct2014[1] ExeSumOct2014[1]"
"document","doc-605","incomerefoct2014[1]","Published document","2019-05-16","https://esterotoday.com/incomerefoct20141/","https://esterotoday.com/wp-content/uploads/2019/05/incomerefoct20141.pdf","","","incomerefoct2014[1] incomerefoct2014[1]"
"document","doc-604","ExecSumSept2014[1]","Published document","2019-05-16","https://esterotoday.com/execsumsept20141/","https://esterotoday.com/wp-content/uploads/2019/05/ExecSumSept20141.pdf","","","ExecSumSept2014[1] ExecSumSept2014[1]"
"document","doc-603","Sept2014financials[1]","Published document","2019-05-16","https://esterotoday.com/sept2014financials1/","https://esterotoday.com/wp-content/uploads/2019/05/Sept2014financials1.pdf","","","Sept2014financials[1] Sept2014financials[1]"
"document","doc-602","ExeSumJuly2014[1]","Published document","2019-05-16","https://esterotoday.com/exesumjuly20141/","https://esterotoday.com/wp-content/uploads/2019/05/ExeSumJuly20141.pdf","","","ExeSumJuly2014[1] ExeSumJuly2014[1]"
"document","doc-601","FinancialsJuly2014[1]","Published document","2019-05-16","https://esterotoday.com/financialsjuly20141/","https://esterotoday.com/wp-content/uploads/2019/05/FinancialsJuly20141.pdf","","","FinancialsJuly2014[1] FinancialsJuly2014[1]"
"document","doc-600","ExecSumJune2014[1]","Published document","2019-05-16","https://esterotoday.com/execsumjune20141/","https://esterotoday.com/wp-content/uploads/2019/05/ExecSumJune20141.pdf","","","ExecSumJune2014[1] ExecSumJune2014[1]"
"document","doc-599","june2014financials[1]","Published document","2019-05-16","https://esterotoday.com/june2014financials1/","https://esterotoday.com/wp-content/uploads/2019/05/june2014financials1.pdf","","","june2014financials[1] june2014financials[1]"
"document","doc-598","ExecSumMay2014[1]","Published document","2019-05-16","https://esterotoday.com/execsummay20141/","https://esterotoday.com/wp-content/uploads/2019/05/ExecSumMay20141.pdf","","","ExecSumMay2014[1] ExecSumMay2014[1]"
"document","doc-597","May2014Financials[1]","Published document","2019-05-16","https://esterotoday.com/may2014financials1/","https://esterotoday.com/wp-content/uploads/2019/05/May2014Financials1.pdf","","","May2014Financials[1] May2014Financials[1]"
"document","doc-596","ExecSumApril2014[1]","Published document","2019-05-16","https://esterotoday.com/execsumapril20141/","https://esterotoday.com/wp-content/uploads/2019/05/ExecSumApril20141.pdf","","","ExecSumApril2014[1] ExecSumApril2014[1]"
"document","doc-595","April2014Financials[1]","Published document","2019-05-16","https://esterotoday.com/april2014financials1/","https://esterotoday.com/wp-content/uploads/2019/05/April2014Financials1.pdf","","","April2014Financials[1] April2014Financials[1]"
"document","doc-594","ExecSumMarch2014[1]","Published document","2019-05-16","https://esterotoday.com/execsummarch20141/","https://esterotoday.com/wp-content/uploads/2019/05/ExecSumMarch20141.pdf","","","ExecSumMarch2014[1] ExecSumMarch2014[1]"
"document","doc-593","march2014financials[1]","Published document","2019-05-16","https://esterotoday.com/march2014financials1/","https://esterotoday.com/wp-content/uploads/2019/05/march2014financials1.pdf","","","march2014financials[1] march2014financials[1]"
"document","doc-592","ExeSumFeb2014[1]","Published document","2019-05-16","https://esterotoday.com/exesumfeb20141/","https://esterotoday.com/wp-content/uploads/2019/05/ExeSumFeb20141.pdf","","","ExeSumFeb2014[1] ExeSumFeb2014[1]"
"document","doc-591","Feb2014Financials[1]","Published document","2019-05-16","https://esterotoday.com/feb2014financials1/","https://esterotoday.com/wp-content/uploads/2019/05/Feb2014Financials1.pdf","","","Feb2014Financials[1] Feb2014Financials[1]"
"document","doc-590","ExeSumJan2014[1]","Published document","2019-05-16","https://esterotoday.com/exesumjan20141/","https://esterotoday.com/wp-content/uploads/2019/05/ExeSumJan20141.pdf","","","ExeSumJan2014[1] ExeSumJan2014[1]"
"document","doc-589","jan2014financials[1]","Published document","2019-05-16","https://esterotoday.com/jan2014financials1/","https://esterotoday.com/wp-content/uploads/2019/05/jan2014financials1.pdf","","","jan2014financials[1] jan2014financials[1]"
"document","doc-588","ExecutiveSummary121313[1]","Published document","2019-05-16","https://esterotoday.com/executivesummary1213131/","https://esterotoday.com/wp-content/uploads/2019/05/ExecutiveSummary1213131.pdf","","","ExecutiveSummary121313[1] ExecutiveSummary121313[1]"
"document","doc-587","dec2013financials[1]","Published document","2019-05-16","https://esterotoday.com/dec2013financials1/","https://esterotoday.com/wp-content/uploads/2019/05/dec2013financials1.pdf","","","dec2013financials[1] dec2013financials[1]"
"document","doc-585","ExeSum110813[1]","Published document","2019-05-16","https://esterotoday.com/exesum1108131/","https://esterotoday.com/wp-content/uploads/2019/05/ExeSum1108131.pdf","","","ExeSum110813[1] ExeSum110813[1]"
"document","doc-584","nov2013financials[1]","Published document","2019-05-16","https://esterotoday.com/nov2013financials1/","https://esterotoday.com/wp-content/uploads/2019/05/nov2013financials1.pdf","","","nov2013financials[1] nov2013financials[1]"
"document","doc-583","ExeSum101113[1]","Published document","2019-05-16","https://esterotoday.com/exesum1011131/","https://esterotoday.com/wp-content/uploads/2019/05/ExeSum1011131.pdf","","","ExeSum101113[1] ExeSum101113[1]"
"document","doc-580","oct2013financials[1]","Published document","2019-05-16","https://esterotoday.com/oct2013financials1/","https://esterotoday.com/wp-content/uploads/2019/05/oct2013financials1.pdf","","","oct2013financials[1] oct2013financials[1]"
"document","doc-579","ExecSum091313[1]","Published document","2019-05-16","https://esterotoday.com/execsum0913131/","https://esterotoday.com/wp-content/uploads/2019/05/ExecSum0913131.pdf","","","ExecSum091313[1] ExecSum091313[1]"
"document","doc-577","sept2013financials[1]","Published document","2019-05-16","https://esterotoday.com/sept2013financials1/","https://esterotoday.com/wp-content/uploads/2019/05/sept2013financials1.pdf","","","sept2013financials[1] sept2013financials[1]"
"document","doc-571","ExeSum080913[1]","Published document","2019-05-16","https://esterotoday.com/exesum0809131/","https://esterotoday.com/wp-content/uploads/2019/05/ExeSum0809131.pdf","","","ExeSum080913[1] ExeSum080913[1]"
"document","doc-570","AugFinancialPacket[1]","Published document","2019-05-16","https://esterotoday.com/augfinancialpacket1/","https://esterotoday.com/wp-content/uploads/2019/05/AugFinancialPacket1.pdf","","","AugFinancialPacket[1] AugFinancialPacket[1]"
"document","doc-569","ExecSum071213[1]","Published document","2019-05-16","https://esterotoday.com/execsum0712131/","https://esterotoday.com/wp-content/uploads/2019/05/ExecSum0712131.pdf","","","ExecSum071213[1] ExecSum071213[1]"
"document","doc-565","July-2013-fin-packet[1]","Published document","2019-05-16","https://esterotoday.com/july-2013-fin-packet1/","https://esterotoday.com/wp-content/uploads/2019/05/July-2013-fin-packet1.pdf","","","July-2013-fin-packet[1] July-2013-fin-packet[1]"
"document","doc-563","Executive_Summary_6_14_13[1]","Published document","2019-05-16","https://esterotoday.com/executive_summary_6_14_131/","https://esterotoday.com/wp-content/uploads/2019/05/Executive_Summary_6_14_131.pdf","","","Executive_Summary_6_14_13[1] Executive_Summary_6_14_13[1]"
"document","doc-562","june2013financials[1]","Published document","2019-05-16","https://esterotoday.com/june2013financials1/","https://esterotoday.com/wp-content/uploads/2019/05/june2013financials1.pdf","","","june2013financials[1] june2013financials[1]"
"document","doc-560","ExecSum051013[1]","Published document","2019-05-16","https://esterotoday.com/execsum0510131/","https://esterotoday.com/wp-content/uploads/2019/05/ExecSum0510131.pdf","","","ExecSum051013[1] ExecSum051013[1]"
"document","doc-559","May2013Financials[1]","Published document","2019-05-16","https://esterotoday.com/may2013financials1/","https://esterotoday.com/wp-content/uploads/2019/05/May2013Financials1.pdf","","","May2013Financials[1] May2013Financials[1]"
"document","doc-558","ExecSum41213[1]","Published document","2019-05-16","https://esterotoday.com/execsum412131/","https://esterotoday.com/wp-content/uploads/2019/05/ExecSum412131.pdf","","","ExecSum41213[1] ExecSum41213[1]"
"document","doc-557","financialsapr2013[1]","Published document","2019-05-16","https://esterotoday.com/financialsapr20131/","https://esterotoday.com/wp-content/uploads/2019/05/financialsapr20131.pdf","","","financialsapr2013[1] financialsapr2013[1]"
"document","doc-556","ExecSum030813[1]","Published document","2019-05-16","https://esterotoday.com/execsum0308131/","https://esterotoday.com/wp-content/uploads/2019/05/ExecSum0308131.pdf","","","ExecSum030813[1] ExecSum030813[1]"
"document","doc-553","march2013financials[1]","Published document","2019-05-16","https://esterotoday.com/march2013financials1/","https://esterotoday.com/wp-content/uploads/2019/05/march2013financials1.pdf","","","march2013financials[1] march2013financials[1]"
"document","doc-552","ExecSum2-8-13[1]","Published document","2019-05-16","https://esterotoday.com/execsum2-8-131/","https://esterotoday.com/wp-content/uploads/2019/05/ExecSum2-8-131.pdf","","","ExecSum2-8-13[1] ExecSum2-8-13[1]"
"document","doc-551","feb2013financials[1]","Published document","2019-05-16","https://esterotoday.com/feb2013financials1/","https://esterotoday.com/wp-content/uploads/2019/05/feb2013financials1.pdf","","","feb2013financials[1] feb2013financials[1]"
"document","doc-550","ExecSum011113[1]","Published document","2019-05-16","https://esterotoday.com/execsum0111131/","https://esterotoday.com/wp-content/uploads/2019/05/ExecSum0111131.pdf","","","ExecSum011113[1] ExecSum011113[1]"
"document","doc-549","ECCL-Balance-Sheet-12.31.2012[1]","Published document","2019-05-16","https://esterotoday.com/eccl-balance-sheet-12-31-20121/","https://esterotoday.com/wp-content/uploads/2019/05/ECCL-Balance-Sheet-12.31.20121.pdf","","","ECCL-Balance-Sheet-12.31.2012[1] ECCL-Balance-Sheet-12.31.2012[1]"
"document","doc-548","ExecSumm121412[1]","Published document","2019-05-16","https://esterotoday.com/execsumm1214121/","https://esterotoday.com/wp-content/uploads/2019/05/ExecSumm1214121.pdf","","","ExecSumm121412[1] ExecSumm121412[1]"
"document","doc-547","eccldecfinancials[1]","Published document","2019-05-16","https://esterotoday.com/eccldecfinancials1/","https://esterotoday.com/wp-content/uploads/2019/05/eccldecfinancials1.pdf","","","eccldecfinancials[1] eccldecfinancials[1]"
